Timestamp,Gender,Degree,BusinessMarket,ProgrammingLanguages,BusinessSize,Title,Level,Yoe,YoeBuckets,TotalCompensationEgp,WorkSetting,BusinessFocus,BusinessLine,TotalCompensationEgpBuckets,Industries,IsEgp,CompanyLocation
5/21/2024 18:22:55,Male,Yes,Local,C#,A Large Enterprise/Multinational Company,Backend Engineer,Senior,5,3-5,"93,933.90",Hybrid,Product-based company,B2B,80-100K,Fintech,Another currency (e.g USD),Cairo
5/21/2024 20:42:34,Female,Yes,Regional,"TypeScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Mid-level,2.5,1-3,"8,000.00",Office,Software House,B2B & B2C lines,5-10K,,EGP,Mansoura
5/22/2024 10:01:33,Male,No,Global,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Senior,8,5-8,"392,225.00",Remote/Abroad,Product-based company,B2B,200+,Technology,Another currency (e.g USD),No site in Egypt
5/22/2024 11:32:34,Male,No,Global,"PHP, JavaScript, Python, Go",A Start-up,AI & Automation Engineer,Senior,7,5-8,"140,650.00",Remote/Abroad,Product-based company,B2C,140-160K,Retail,Another currency (e.g USD),No site in Egypt
5/22/2024 11:44:19,Male,No,Regional,Java,A Small and Medium Enterprise,QA / SDET Engineer,Junior,1,0-1,"18,732.41",Office,Product-based company,B2B & B2C lines,15-20K,,Another currency (e.g USD),Alexandria
5/22/2024 11:44:32,Male,Yes,Regional,"JavaScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Junior,0.5,0-1,"8,000.00",Remote/Egypt,Software House,B2C,5-10K,Fintech,EGP,Cairo
5/22/2024 11:45:27,Male,No,Regional,,A Small and Medium Enterprise,UI/UX Designer/Engineer,Senior,3,1-3,"43,650.00",Remote/Abroad,Product-based company,B2B,40-50K,Loyal Programs,Another currency (e.g USD),No site in Egypt
5/22/2024 11:45:29,Male,Yes,Local,"Java, Kotlin",A Small and Medium Enterprise,Mobile Development Engineer,Mid-level,2,1-3,"24,850.00",Hybrid,Product-based company,B2B & B2C lines,20-25K,Fintech,EGP,Cairo
5/22/2024 11:47:41,Male,Yes,Global,"PHP, JavaScript, Ruby, TypeScript, HTML/CSS",A Small and Medium Enterprise,Backend Engineer,Senior,4,3-5,"22,200.00",Hybrid,Software House,B2C,20-25K,"Fintech, Delivery, Technology, Education,",EGP,Cairo
5/22/2024 11:47:55,Male,Yes,Global,,A Large Enterprise/Multinational Company,Technical Support,Junior,1,0-1,"24,500.00",Hybrid,Product-based company,B2B,20-25K,,EGP,Cairo
5/22/2024 11:49:00,Male,No,Local,Java,A Small and Medium Enterprise,QA / SDET Engineer,Senior,2,1-3,"27,645.00",Hybrid,Software House,B2B,25-30K,Community service,Another currency (e.g USD),Alexandria
5/22/2024 11:58:16,Female,Yes,Global,Java,A Large Enterprise/Multinational Company,Backend Engineer,Mid-level,2,1-3,"72,531.75",Remote/Egypt,Software House,B2B & B2C lines,70-80K,"Automotive, Aerospace",Another currency (e.g USD),Cairo
5/22/2024 12:03:37,Male,Yes,Regional,C#,A Small and Medium Enterprise,Full-stack Engineer,Senior,6,5-8,"32,000.00",Office,Software House,B2B,30-35K,Volunteering,Another currency (e.g USD),Alexandria
5/22/2024 12:27:49,Male,No,Global,C/C++,A Small and Medium Enterprise,Embedded Systems Engineer,Junior,1,0-1,"38,500.00",Remote/Egypt,Software House,B2C,35-40K,Automotive,EGP,Cairo
5/22/2024 12:31:22,Male,Yes,Global,JavaScript,A Start-up,Backend Engineer,Junior,1,0-1,"21,825.00",Remote/Abroad,Software House,B2B & B2C lines,20-25K,"Insurance, Technology, Production",Another currency (e.g USD),No site in Egypt
5/22/2024 12:41:04,Female,Yes,Regional,Java,A Small and Medium Enterprise,QA / SDET Engineer,Senior,5,3-5,"25,000.00",Remote/Egypt,Software House,B2B,25-30K,"Healthcare, Technology, Human Resources Services, Production",EGP,Cairo
5/22/2024 12:46:50,Male,Yes,Regional,Python,A Start-up,Backend Engineer,Junior,2,1-3,"30,000.00",Hybrid,Software House,B2B & B2C lines,30-35K,Software house,EGP,Cairo
5/22/2024 12:46:57,Male,Yes,Global,"JavaScript, SQL",A Start-up,Systems Architect,Junior,3,1-3,"15,480.00",Hybrid,Software House,B2C,15-20K,Fitness,EGP,Cairo
5/22/2024 12:53:27,Male,No,Global,"Java, Python",A Large Enterprise/Multinational Company,Data Engineer,Mid-level,3,1-3,"50,000.00",Hybrid,Product-based company,B2B & B2C lines,50-60K,"Fintech, Technology, Construction Management",EGP,Cairo
5/22/2024 13:20:37,Male,Yes,Regional,Dart,A Small and Medium Enterprise,Mobile Development Engineer,Junior,1.5,1-3,"12,000.00",Hybrid,Product-based company,B2B,10-15K,Technology,EGP,Cairo
5/22/2024 13:24:00,Male,Yes,Global,"Java, JavaScript, Python, TypeScript",A Large Enterprise/Multinational Company,Backend Engineer,Junior,0,0-1,"28,360.00",Hybrid,Product-based company,B2B,25-30K,"Fintech, Healthcare, Automotive, Supply Chain, Transportation, Manufacturing, Human Resources Services, Aerospace",EGP,Cairo
5/22/2024 13:35:58,Female,Yes,Regional,Python,A Small and Medium Enterprise,"R&D Engineer (Computer Vision, NLP, etc.)",Junior,0.4,0-1,"15,000.00",Hybrid,Product-based company,B2B,15-20K,Technology,EGP,Cairo
5/22/2024 13:40:23,Male,Yes,Regional,Dart,A Start-up,Mobile Development Engineer,Senior,5,3-5,"53,388.80",Remote/Egypt,Software House,B2B & B2C lines,50-60K,"Fintech, Human Resources Services",EGP,Cairo
5/22/2024 13:42:25,Male,Yes,Regional,Python,A Small and Medium Enterprise,Data Engineer,Junior,1,0-1,"27,610.00",Hybrid,Software House,B2B & B2C lines,25-30K,Fintech,EGP,Cairo
5/22/2024 13:58:32,Male,Yes,Global,"JavaScript, Python, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Senior,5,3-5,"270,500.00",Remote/Abroad,Product-based company,B2B,200+,Media intelligence,Another currency (e.g USD),No site in Egypt
5/22/2024 13:59:55,Male,Yes,Global,"Java, HTML/CSS, Typescript",A Large Enterprise/Multinational Company,Backend Engineer,Senior,4,3-5,"60,000.00",Hybrid,Outsourcing,B2B & B2C lines,60-70K,"Telecommunications, Technology",EGP,Cairo
5/22/2024 14:12:55,Male,No,Regional,"PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,Full-stack Engineer,Mid-level,3,1-3,"10,000.00",Hybrid,Software House,B2B & B2C lines,10-15K,,EGP,Alexandria
5/22/2024 14:29:56,Male,No,Global,"C#, JavaScript, TypeScript, HTML/CSS",A Start-up,Full-stack Engineer,Senior,3,1-3,"36,375.00",Remote/Abroad,Software House,B2B & B2C lines,35-40K,,Another currency (e.g USD),No site in Egypt
5/22/2024 14:39:55,Male,Yes,Global,"Java, TypeScript, Kotlin",A Large Enterprise/Multinational Company,Backend Engineer,Mid-level,6,5-8,"254,270.00",Relocated,Software House,B2B & B2C lines,200+,Technology,Another currency (e.g USD),Cairo
5/22/2024 15:02:14,Male,Yes,Local,Dart,A Start-up,Mobile Development Engineer,Mid-level,2,1-3,"6,000.00",Remote/Egypt,Software House,B2B,5-10K,Technology,EGP,No site in Egypt
5/22/2024 15:02:23,Male,No,Local,"Java, Dart",A Start-up,Mobile Development Engineer,Senior,3,1-3,"43,650.00",Office,Product-based company,B2B,40-50K,Fintech,Another currency (e.g USD),Cairo
5/22/2024 15:24:55,Male,Yes,Regional,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Mid-level,4,3-5,"51,700.00",Remote/Abroad,Product-based company,B2B,50-60K,"Technology, Education",EGP,No site in Egypt
5/22/2024 15:25:38,Male,Yes,Global,"Kotlin, Dart",A Start-up,Mobile Development Engineer,Mid-level,4,3-5,"161,250.00",Remote/Abroad,Product-based company,B2B & B2C lines,160-180K,Healthcare,Another currency (e.g USD),No site in Egypt
5/22/2024 15:31:21,Male,Yes,Global,Kotlin,A Large Enterprise/Multinational Company,Mobile Development Engineer,Senior,9,8-10,"324,950.00",Remote/Abroad,Product-based company,B2C,200+,Vet.,Another currency (e.g USD),No site in Egypt
5/22/2024 15:38:22,Male,Yes,Local,"PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,Backend Engineer,Mid-level,3,1-3,"18,000.00",Office,Product-based company,B2C,15-20K,Delivery,EGP,Cairo
5/22/2024 15:43:07,Male,Yes,Local,C/C++,A Start-up,Embedded Systems Engineer,Mid-level,2,1-3,"27,500.00",Office,Product-based company,B2B,25-30K,"Automotive, Energy",EGP,Cairo
5/22/2024 15:54:23,Male,No,Global,C#,A Small and Medium Enterprise,Full-stack Engineer,Mid-level,1.5,1-3,"16,500.50",Hybrid,Software House,B2B,15-20K,Law,EGP,Cairo
5/22/2024 17:03:03,Female,Yes,Local,Swift,A Start-up,Mobile Development Engineer,Junior,1,0-1,"18,500.00",Hybrid,Product-based company,B2C,15-20K,Fintech,EGP,Cairo
5/22/2024 17:16:18,Male,Yes,Global,JavaScript,A Small and Medium Enterprise,Backend Engineer,Mid-level,2,1-3,"20,000.00",Office,Software House,B2B,20-25K,,EGP,Alexandria
5/22/2024 17:17:39,Male,Yes,Global,"JavaScript, Python, HTML/CSS",A Large Enterprise/Multinational Company,Full-stack Engineer,Junior,21,20-25,"48,500.00",Hybrid,Software House,B2B & B2C lines,40-50K,"Fintech, Supply Chain, Technology, Human Resources Services, Agriculture",Another currency (e.g USD),Cairo
5/22/2024 17:25:30,Male,No,Global,"JavaScript, HTML/CSS",A Start-up,Full-stack Engineer,Junior,1,0-1,"12,000.00",Office,Software House,B2B,10-15K,,EGP,Damietta
5/22/2024 17:30:28,Male,No,Global,"PHP, JavaScript",A Small and Medium Enterprise,Backend Engineer,Senior,4,3-5,"85,845.00",Remote/Abroad,Software House,B2B & B2C lines,80-100K,Insurance,Another currency (e.g USD),No site in Egypt
5/22/2024 18:30:25,Female,Yes,Local,Python,A Small and Medium Enterprise,Data Analytics,Team Lead,9,8-10,"60,000.00",Hybrid,Product-based company,B2B & B2C lines,60-70K,Fintech,EGP,Cairo
5/22/2024 19:12:22,Male,Yes,Regional,,A Small and Medium Enterprise,Security/Network Engineer,Junior,1,0-1,"7,000.00",Office,Product-based company,B2C,5-10K,Information security,EGP,Cairo
5/22/2024 19:48:05,Male,No,Local,Sql,A Start-up,Data Analytics,Junior,0,0-1,"8,000.00",Office,Product-based company,B2B & B2C lines,5-10K,Ecommerce,EGP,Cairo
5/22/2024 21:00:15,Male,Yes,Regional,"Java, Python",A Small and Medium Enterprise,Data Engineer,Junior,1,0-1,"17,500.00",Office,Software House,B2B & B2C lines,15-20K,Fintech,EGP,Alexandria
5/22/2024 22:34:37,Male,Yes,Global,"Java, Kotlin",A Large Enterprise/Multinational Company,QA / SDET Engineer,Senior,6,5-8,"223,100.00",Remote/Abroad,Product-based company,B2B & B2C lines,200+,Technology,Another currency (e.g USD),No site in Egypt
5/22/2024 22:56:13,Male,Yes,Regional,,A Small and Medium Enterprise,UI/UX Designer/Engineer,Senior,4,3-5,"70,325.00",Hybrid,Product-based company,B2B,70-80K,,Another currency (e.g USD),Cairo
5/22/2024 22:57:52,Female,Yes,Local,,A Small and Medium Enterprise,Product Manager,Senior Manager,15,12-15,"76,004.00",Office,Product-based company,B2B & B2C lines,70-80K,"Fintech, Healthcare, Insurance, Delivery, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Human Resources Services, Law, Agriculture, Production",EGP,Cairo
5/23/2024 1:33:34,Male,Yes,Local,Swift,A Large Enterprise/Multinational Company,Mobile Development Engineer,Senior,3,1-3,"90,000.00",Remote/Egypt,Product-based company,B2C,80-100K,Telecommunications,EGP,Cairo
5/23/2024 2:20:47,Male,Yes,Global,"Python, R",A Start-up,Data Analytics,Junior,1,0-1,"15,000.00",Hybrid,Product-based company,B2B,15-20K,Interpretation and Translation,EGP,Cairo
5/23/2024 8:24:06,Male,No,Global,"C#, VB.NET",A Large Enterprise/Multinational Company,Backend Engineer,Team Lead,4,3-5,"30,000.00",Hybrid,Product-based company,B2B & B2C lines,30-35K,"Transportation, Technology, Human Resources Services, Tourism",EGP,Hurghada (Or Gouna)
5/23/2024 8:31:12,Male,No,Regional,C#,A Large Enterprise/Multinational Company,Full-stack Engineer,Team Lead,9,8-10,"97,148.50",Office,Software House,B2B,80-100K,Law,Another currency (e.g USD),Cairo
5/23/2024 11:58:36,Male,No,Global,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Senior,4.5,3-5,"54,100.00",Remote/Abroad,Product-based company,B2C,50-60K,"Healthcare, Insurance",Another currency (e.g USD),
5/23/2024 12:12:15,Female,No,Global,,A Start-up,UI/UX Designer/Engineer,Senior,6,5-8,"30,000.00",Hybrid,Product-based company,B2B & B2C lines,30-35K,Healthcare,EGP,
5/23/2024 12:38:46,Male,Yes,Local,Python,A Small and Medium Enterprise,DevOps / SRE / Platform,Junior,2,1-3,"14,000.00",Office,Product-based company,B2B & B2C lines,10-15K,Fintech,EGP,
5/23/2024 14:57:14,Female,Yes,Regional,Java,A Large Enterprise/Multinational Company,QA / SDET Engineer,Junior,1,0-1,"15,000.00",Office,Software House,B2B & B2C lines,15-20K,,EGP,
5/23/2024 16:27:00,Male,Yes,Regional,"PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,Backend Engineer,Mid-level,3,1-3,"12,000.00",Office,Software House,B2B & B2C lines,10-15K,"Manufacturing, Car agencies, E-commerce, Cars field",EGP,
5/23/2024 16:49:56,Male,No,Local,,A Start-up,Technical Support,Mid-level,4,3-5,"5,884.00",Office,Product-based company,B2B & B2C lines,5-10K,Technology,EGP,
5/23/2024 19:59:17,Male,Yes,Regional,"JavaScript, TypeScript",A Small and Medium Enterprise,Mobile Development Engineer,Senior,10,8-10,"155,200.00",Remote/Abroad,Product-based company,B2B & B2C lines,140-160K,Fintech,Another currency (e.g USD),
5/23/2024 20:39:00,Male,Yes,Local,Java,A Small and Medium Enterprise,Data Engineer,Senior,7,5-8,"20,000.00",Office,Roads technical office,B2B,20-25K,Transportation,EGP,
5/23/2024 21:41:32,Female,No,Global,Python,A Large Enterprise/Multinational Company,Data Engineer,Mid-level,3,1-3,"48,000.00",Hybrid,Software House,B2B,40-50K,"Healthcare, Insurance, Supply Chain, Telecommunications, Energy",EGP,
5/23/2024 22:43:33,Male,No,Global,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Junior,2,1-3,"41,225.00",Remote/Abroad,Software House,B2B & B2C lines,40-50K,"Technology, AEC",Another currency (e.g USD),
5/23/2024 23:48:43,Male,Yes,Regional,"Java, Kotlin",A Large Enterprise/Multinational Company,Backend Engineer,Junior,5,3-5,"38,000.00",Hybrid,Product-based company,B2C,35-40K,"Fintech, E-commerce",Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),
5/24/2024 13:48:52,Female,Yes,Global,,A Large Enterprise/Multinational Company,Data Analytics,Junior,0.5,0-1,"11,600.00",Office,Product-based company,B2B & B2C lines,10-15K,Manufacturing,EGP,
5/24/2024 14:05:58,Male,No,Local,PHP,A Start-up,Backend Engineer,Mid-level,1,0-1,"12,000.00",Office,Product-based company,B2B & B2C lines,10-15K,Business Development,EGP,
5/24/2024 14:42:29,Male,Yes,Regional,"Python, SQL",A Large Enterprise/Multinational Company,Data Analytics,Senior,4,3-5,"23,800.00",Hybrid,Software House,B2B,20-25K,"Telecommunications, Technology",EGP,
5/24/2024 18:19:47,Male,Yes,Regional,Java,A Small and Medium Enterprise,QA / SDET Engineer,Mid-level,3,1-3,"45,000.00",Hybrid,Software House,B2B & B2C lines,40-50K,Telecommunications,EGP,
5/24/2024 20:13:50,Female,Yes,Global,,A Start-up,UI/UX Designer/Engineer,Senior,7,5-8,"121,250.00",Hybrid,Product-based company,B2C,120-140K,"Technology, Fitness",Another currency (e.g USD),
5/25/2024 6:38:56,Female,Yes,Regional,Python,A Small and Medium Enterprise,Data Engineer,Junior,0.5,0-1,"38,800.00",Office,Product-based company,B2B & B2C lines,35-40K,Traveling,Another currency (e.g USD),
5/25/2024 11:17:21,Male,Yes,Regional,"Python, Scala, HTML/CSS",A Small and Medium Enterprise,Data Engineer,Junior,1,0-1,"23,100.00",Hybrid,Software House,B2B,20-25K,"Fintech, Healthcare, Insurance, Supply Chain, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Human Resources Services, Law, Agriculture, Production, Aerospace",EGP,
5/25/2024 15:27:38,Male,Yes,Global,,A Start-up,Engineering Manager,Senior Manager,17,15-20,"419,250.00",Relocated,Product-based company,B2B & B2C lines,200+,"Telecommunications, Technology",Another currency (e.g USD),
5/26/2024 7:55:27,Female,Yes,Regional,,A Small and Medium Enterprise,Technical Support,Senior,7,5-8,"25,000.00",Remote/Egypt,Software House,B2B,25-30K,Technology,EGP,
5/26/2024 23:48:43,Female,Yes,Global,Python,A Large Enterprise/Multinational Company,Data Analytics,Junior,1,0-1,"8,000.00",Office,Product-based company,B2B & B2C lines,5-10K,Agriculture,EGP,
5/27/2024 8:55:43,Female,Yes,Local,Python,A Large Enterprise/Multinational Company,"R&D Engineer (Computer Vision, NLP, etc.)",Junior,1,0-1,"11,600.00",Office,Product-based company,B2C,10-15K,Agriculture,EGP,
5/27/2024 16:43:58,Male,No,Regional,"JavaScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Junior,0.3,0-1,"15,000.00",Office,Product-based company,B2B & B2C lines,15-20K,"Delivery, Supply Chain",EGP,
5/28/2024 0:34:10,Male,No,Global,"Java, Kotlin",A Start-up,Mobile Development Engineer,Senior,8,5-8,"55,000.00",Remote/Egypt,Product-based company,B2B & B2C lines,50-60K,Technology,EGP,
5/28/2024 13:15:29,Male,Yes,Global,"Python, C/C++",A Large Enterprise/Multinational Company,Embedded Systems Engineer,Mid-level,1.5,1-3,"73,026.50",Hybrid,Software House,B2B,70-80K,Automotive,Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),
5/29/2024 12:37:13,Male,Yes,Regional,,A Start-up,CRM Developer,Junior,1,0-1,"6,500.00",Hybrid,Software House,B2B,5-10K,"Human Resources Services, constructions",EGP,
5/29/2024 13:57:32,Male,No,,"Java, PHP, JavaScript, Python, C/C++, TypeScript, Kotlin, HTML/CSS",A Start-up,Frontend Engineer,Junior,1,0-1,330.6,Office,Product-based company,B2B,0-5K,,EGP,
5/30/2024 14:23:08,Male,Yes,Regional,"PHP, JavaScript, Python, HTML/CSS",A Small and Medium Enterprise,Backend Engineer,Senior,4,3-5,"29,100.00",Hybrid,Software House,B2C,25-30K,"Fintech, Healthcare, Insurance, Automotive, Delivery, Supply Chain, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Human Resources Services, Law, Production",Another currency (e.g USD),
5/30/2024 18:16:18,Male,Yes,Local,PHP,A Start-up,Backend Engineer,Junior,1,0-1,"7,009.00",Office,Product-based company,B2B,5-10K,"Technology, O",EGP,
5/31/2024 22:25:12,Male,No,Regional,"JavaScript, HTML/CSS",A Start-up,Frontend Engineer,Mid-level,3,1-3,"24,000.00",Remote/Abroad,Product-based company,B2B,20-25K,Technology,EGP,
6/1/2024 8:40:49,Male,No,Regional,"Python, SQL",A Small and Medium Enterprise,Data Analytics,Junior,1,0-1,"16,550.00",Office,Product-based company,B2B,15-20K,"Delivery, Transportation",Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),
6/1/2024 15:31:55,Male,No,Regional,"JavaScript, TypeScript, HTML/CSS",A Start-up,Frontend Engineer,Junior,2,1-3,"15,000.00",Remote/Abroad,Product-based company,B2B & B2C lines,15-20K,Fintech,EGP,
6/1/2024 21:05:56,Male,Yes,Local,"C#, Java, PHP, JavaScript, Python, C/C++, HTML/CSS",A Start-up,Backend Engineer,Team Lead,3,1-3,"15,000.00",Remote/Egypt,Software House,B2B & B2C lines,15-20K,Technology,EGP,
6/1/2024 22:35:40,Male,No,Global,"Python, Shell script",A Large Enterprise/Multinational Company,DevOps / SRE / Platform,Junior,1,0-1,"23,743.00",Hybrid,Software House,B2B & B2C lines,20-25K,"Telecommunications, Technology",EGP,
6/1/2024 22:37:37,Male,No,Global,,A Small and Medium Enterprise,Engineering Manager,Senior Manager,29,>25,"198,006.00",Remote/Abroad,Product-based company,B2B,180-200K,Healthcare,Another currency (e.g USD),
6/3/2024 15:21:14,Male,Yes,Regional,Java,A Large Enterprise/Multinational Company,Backend Engineer,Mid-level,2,1-3,"25,470.00",Remote/Egypt,Software House,B2B,25-30K,Fintech,EGP,
6/3/2024 20:22:16,Male,Yes,Global,"JavaScript, TypeScript",A Start-up,Full-stack Engineer,Junior,2,1-3,"12,000.00",Hybrid,Product-based company,B2B,10-15K,Technology,EGP,
6/4/2024 11:28:03,Male,No,Regional,"JavaScript, TypeScript",A Small and Medium Enterprise,Full-stack Engineer,Senior,4,3-5,"101,850.00",Office,Software House,B2B,100-120K,Technology,Another currency (e.g USD),
6/4/2024 12:35:47,Male,No,Regional,C#,A Start-up,Mobile Development Engineer,Senior,6,5-8,"82,450.00",Remote/Abroad,Product-based company,B2C,80-100K,Healthcare,Another currency (e.g USD),
6/4/2024 13:30:18,Male,Yes,Regional,"JavaScript, TypeScript",A Start-up,Frontend Engineer,Junior,1,0-1,"5,500.00",Remote/Egypt,Product-based company,B2B,5-10K,,EGP,
6/4/2024 19:11:20,Male,No,Local,"C#, JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,Frontend Engineer,Mid-level,2,1-3,"31,000.00",Office,Bank,B2B & B2C lines,30-35K,Fintech,EGP,
6/5/2024 11:31:03,Female,Yes,Local,"JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,Backend Engineer,Principal,10,8-10,"60,431.00",Remote/Egypt,Software House,B2B,60-70K,Aerospace,Another currency (e.g USD),
6/5/2024 12:04:19,Male,Yes,Global,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Junior,1,0-1,"14,000.00",Office,Product-based company,B2B & B2C lines,10-15K,Media and Production,EGP,
